ProfitLoss	Revenue	Assets	Equity	SuoShuZhengJianHuiHangYeDaLei
24967032.52	373502020.1	401526364	126531980.4	C26-化学原料和化学制品制造业
4484876.95	69412680.3	179746674.2	89953927.31	制造业中的“有色金属冶炼和压延加工业”
1762547.31	34427073.01	26825942.77	22227640.62	化学原料和化学制品制造业（C26）
5210394.01	102089149.6	92616963.43	49658651.28	C39计算机、通信和其他电子设备制造业
8722721.74	51423919.52	41335712.15	28652009.67	L 租赁和商业服务业
724465.01	24395388.07	70491641.61	25899287.81	通用设备制造业，行业代码C34
1868202.73	13139252.56	23394989.18	17739223.4	软件和信息技术服务业
2664947.63	66408174.24	58738380.9	27536070.87	I65 软件和信息技术服务业
732923.16	50280112.2	29959059.15	21082870.07	根据中国证券监督管理委员会《上市公司行业分类指引》（2012 年修订），公司主营业务属于信息传输、软件和信息技术服务业中的软件和信息技术服务业(I65)。根据《国民经济行业分类》（2011），公司属于信息传输、软件和信息技术服务业中的信息系统集成服务（I6520）。
3202775.32	37089272.71	32333794.54	17832828.51	I65-软件和信息技术服务业
361405974.8	1836709936	1891798178	868657193.1	农业
2895133.77	15733226.33	16941869.84	8012630.01	金融业中的资本市场服务、金融业中资本市场服务其他资本市场服务类
26822934.43	174803575.6	284882248.9	270662922.6	C25，石油加工、炼焦和核燃料加工业
23654369.16	215413860.5	347099310.1	134620231.9	教育业
3422751.74	41942720.4	71508530.13	54705253.1	C38 电气机械和器材制造业
2823341.29	170158310.1	98500078.58	35594770.91	电气机械和器材制造业（C38）
5557754.51	495149482.5	265787132.3	126554948.7	批发零售业、电气机械和器材制造业
17405017.54	79653010	160929180.4	140422735.3	专用设备制造业
3953859.29	8356502.89	46098642.69	41004063.71	其他金融业
6410738.87	37205951.67	38402087.52	23960004.16	软件和信息技术服务业
-30085609.16	235358751.8	451277149	264308477.6	A 05 农、林、牧、渔服务业
0	0	0	0	保险业
112329.28	125261112.2	56417803.39	24545469	道路运输业
12976320.5	172098483	164465008.3	87781329.27	土木工程建筑业（行业代码：E48）
13093977.94	208332485	140659415.1	68162398.91	土木工程建筑业
8019815.5	18923277.96	24110035.91	14072266.81	软件和信息技术服务业
1261795.39	21031909.35	91458690.13	27171925.83	C34通用设备制造业
-496826.07	20294443.02	60179480.74		制造业
21116146.62	179492793.2	219188767.9	85016929	C35专用设备制造业
1910787.64	10129967.42	13179644.16	11920545.37	批发业(F51)
1014866.75	145051493.6	219463441.1	84330046.73	皮革、毛皮、羽毛及其制品和制鞋业(C19)
-1225462.9	5839008.36	20760969.09	14777695.74	C 3625汽车零部件及配件制造
24279.66	14616176.27	12007891.29	8556140.76	仪器仪表制造业（C40）
-2055595.71	101770428.8	177864573.2	50081960.23	C34 通用设备制造业
4508622.34	52461853.05	101140720.5	62811218	土木工程建筑业
1848753.36	68926510.12	60275763.91	55783879.08	零售业F52
8660463.56	128326596.1	101733683.6	62264699.4	C35专用设备制造业
4946418.04	219785125.6	460942535.3	337079718.1	A03畜牧业
4699232.73	46910534.07	27666599.99	22238130.67	互联网和相关服务（I64）
6562614.66	56168347.16	127990655.2	30028100.23	科技推广和应用服务业（M75）
3553685	86766034.08	81550530.19	26831309.96	I65软件和信息技术服务业
7982277.36	79266965.98	96879864.22	39198893.07	专用设备制造业、环境保护专用设备制造行业
14049781.54	628968992.9	824908122.6	388083547.8	C27医药制造业
312124.32	6383022.05	12785926.22	11737935.54	C38电气机械和器材制造类
1716094.14	38304675.72	63454740.31	13735531.45	软件和信息技术服务业
11813.32	10918839.47	15236793.49	6674165.97	C35专用设备制造业
2911930.42	362783633.3	140064133.3	25150532.84	F51：批发业
19313177.85	713795144.2	488586217.4	108852417.1	E建筑业
18512938.17	107929430.4	135550461.7	65645472.09	铁路、船舶、航空航天和其他运输设备制造业
645953.29	7265148.67	13389016.33	10282492.2	计算机、通信和其他电子设备制造业
4199674.12	1719946380	1477320225	378347606.7	化学原料和化学制品制造业
1457261.05	51782761.29	120647735.2	50114129.95	化学原料和化学制品的制造业
6382493.11	30562771.89	29174905.32	18575441.19	其他服务业（O81）
7589255.79	146444975.3	159253296	40658492.26	专用设备制造业（C35）
-1168949.39	85473263.82	97269100.28	38180594.34	汽车制造业
-3263541.31	38982908.23	73367455.89	52470025.54	C26化学原料和化学制品制造业
6727056.52	260105820	261983723.2	113058351	根据《国民经济行业分类（GB/T 4754-2011）》，属于C41仪器仪表及文化、办公用机械制造业中的C4141光学仪器制造。根据《上市公司行业分类指引》（2012年修订版）属于C40仪器仪表制造业。
10168427.93	66992570.22	94669742.44	24094024.49	C26化学原料和化学制品制造业
77425.48	46543536.67	16361602.11	9311830.27	C27 医药制造业
2132351.26	13999153.86	11397612.92	6865598.64	根据中国证监会颁布的《上市公司行业分类指引（2012年修订）》分类，公司所处行业属于“信息传输、软件和信息技术服务业”之“软件和信息技术服务业”，分类代码为“I65”。
5005894.43	33601048.54	20916919.99	15754746.93	软件与信息服务业
2210623.78	47730582.62	149781002.5	34715854.49	造纸和纸制品业
3633829.6	30240174.8	30789482.46	16657635.24	电信、广播电视和卫星传输服务
30737386.33	360984321	602831734.1	336565770.1	C类制造业
7260192.11	60236602.73	63259946.77	32427772.95	生物医药
1123651.92	51776811.37	55385735.01	24639041.54	建筑安装业（E49）以及电气机械和器材制造业（C38）
484818.07	8165695.4	12419178.75	9656903.07	电气机械和器材制造业（行业代码C38）
7645840.37	113696231.5	179813016.9	90365821.51	电气机械和器材制造业
-261515.02	8394272.59	10130667.44	9915216.83	L72-商务服务业
7044203.05	174635234.5	79279803.41	43823534.76	O81其他服务业
-168771.66	87711288.09	106963870.7	39337980.32	E49“建筑安装业”
7963959.88	200496206.4	224505684.2	105861404.8	建筑装饰和其他建筑业（行业代码：E50）
5893033.02	109322665.2	133160064.8	69256786.58	C35专用设备制造
2416535.27	30775711.73	22409875.52	14169503.96	L72商务服务业《中国证监会上市公司行业分类指引2012》
15713216.06	653971916.9	283728895.1	176769695.5	交通运输，仓储和邮政业下的水上运输业
1437893.59	13495046.77	69379282.43	36686781	橡胶和塑料制品业
3560110.47	142850037.9	190446601.9	54206573.02	C38电气机械及器材制造业
22574562.15	140616636.3	126150846	60327282.79	C13农副食品加工业
37156.26	16175555.6	11762895.27	9007725.67	B11 开采辅助活动
6082712.69	85960637.07	170712656.9	46967885.62	电气机械和器材制造业（行业代码：C38）
16535322.23	170102145.5	302125802.8	156484303.3	C39计算机、通信及其他电子设备制造业
24181956.5	38054253.95	521793125.5	354084788.7	商业服务业
-3678647.96	1071474.76	2555435.15	1937760.09	根据中国证监会《上市公司行业分了指引》（2012年修订）公司行业属于I信息传输、软件和信息技术服务中的子类I65软件和信息技术服务
22197926.71	135343458.8	293821019.2	186830767.7	公司属于制造业（C）中的仪器仪表制造业（行业编码C40）；根据中国《国民经济行业分类》国家标准（GB/T4754-2011），公司属于其他仪器仪表制造业（行业编码C4090），指上述未列明的仪器、仪表的制造。
6325834.59	104511613.5	119410298.9	44576045.75	电力、热力生产和供应业(D44)
2234386.5	14454023.82	77731582.78	51678951.09	G 交通运输、仓储和邮政业
4787786.27	140701418.8	110271840	32476298.22	计算机、 通信和其他电子设备制造业 （行业代码：C39）
7522774.26	97148147.45	53735945.22	28133692.47	C26化学原料和化学制品制造业
48398755.31	1265553676	613180305.2	200756939.1	计算机、通信和其他电子设备制造业
-42229932.74	433962914.3	600837788.5	230747979	C18 纺织服装、服饰业
593857.52	51058342.78	33667995.05	10756473.77	废弃资源综合利用业
-328479.47	35228044.14	31906928.53	17905530.18	专用设备制造业（C35）
3482521.53	71503319.99	73279903.3	54088835.15	房屋建筑业
12547951.45	217789101.1	127329432.1	35531768.32	K70房地产业
7773387.81	74963893.46	92161014.11	35977521.12	E48土木工程建筑业（按照《上市公司行业分类指引（2012年修订)》）、C4852管道工程建筑（按照《国民经济行业分类（GB/T 4754-2011)》）
361659.93	57183556.16	13080903.35	5490891.46	互联网和相关服务（I64
3664352.14	48838749.38	55785086.93	27183136.74	软件和信息技术服务业（I65）
2951359.69	25929782.03	16019399.66	12896150.15	商务服务业
279255.67	25572877.43	48058761.86	9939755.02	制造业中的汽车制造业
2850232.74	73642542.14	122181743.8	71819293.63	行业代码C35，专用设备制造业
4778267.45	34485196.34	126836754.7	74119341.69	C27医药制造业
2025605.39	75507651.83	174360709.2	68709467.42	C30非金属矿物制品业
5248957.76	172302419.7	206809678.1	56281957.93	F51批发业
7985657.51	61785984.52	60785283.64	51010542.9	医药制造业
5981063.17	138946667.7	90643970.54	20150155.33	C27医药制造业（依据证监会发布的《上市公司分类指引》（2012年修订））、C27医药制造业中的中药饮片加工子行业（依据《国民经济行业分类》（GB/T4754-2011）标准）
1824345.72	15098879.53	28895561.25	22318139.42	I65软件和信息技术服务业
924856.6	19229360.86	47726342.2	21129240.11	C76电器机械及器材制造业
203418.99	18562306.35	13814587.27	5544601.97	软件和信息技术服务
379875.93	25019119.6	26647763.24	11132902.25	制造业
15555497.32	118488927.9	193336906	116432425.1	公司属于“C 制造业”中的“C35专用设备制造业”中的“3511矿山机械制造”
1292771.4		19877188.61	19153074.13	I65软件和信息技术服务业
171348.93	22675140.37	31011149.59	14884701.13	制造业
864237.95	48940583.19	27887334.93	17375762.43	电气机械和器材制造业
-6264798.87	136838738.8	171708861.3	112366742.5	C26 化学原料和化学制品制造业
3205704.27	28619499.54	29885164.62	22045088.17	仪器仪表制造业
5105365.04	24202501.8	41726336.09	35422567	仪器仪表制造业
8637041.37	293464092.5	450790669	162326345.4	木材加工和木、竹、藤、棕、草制品业
4198044.85	34336369.99	24840037.52	14309242.12	电气机械和器材制造业
2474000.56	76349722.13	114999330.1	53627814.68	金属制品业（C33）
26687751	76289610.61	228586740.4	70254828.58	M75科技推广和应用服务业
17329957.35	215813035.6	159321416.2	76930031.28	汽车制造业
4459943.74	13775291.27	18233946.76	14439172.03	M75科技推广和应用服务业
-4046773.7	28472664.81	33627505.89	10524602.92	科技推广和应用服务业
18026734.36	60735985.15	57747843.03	50484674.9	软件和信息技术服务业
2308381.4	44653617.31	38646772.1	22704447.97	金属制品业
13353843.26	165159862.5	206003745.8	67295611.91	建筑业
6892932.75	50113479.32	109780604.7	80327026.47	根据中国证监会《上市公司行业分类指引（2012年修订）》的规定，公司所属行业为科学研究和技术服务业—专业技术服务业，行业代码M74；根据《国民经济行业分类代码（GB/4754-2011）》的规定，公司所处行业为科学研究和技术服务业—专业技术服务业—质检技术服务M745和科学研究和技术服务业—专业技术服务业—工程技术，行业代码M748。
-10065869.05	153051667.2	179906523.5	154858324.7	有色金属冶炼和压延加工业
7291230.88	35932598.4	43844701.82	42260806.87	制造业
10803777.69	319685132.3	369424800.9	242713738.2	电气机械和器材制造业（C38）
681925.16	33188433.78	27065998.35	12605528.14	有色金属冶炼和压延加工业
-578035.72	68835720.18	47365343.94	19789887.5	C4011“工业自动控制系统装置制造”
-1379046.74	77831119.87	79173940.68	44567934.92	I65-软件和信息技术服务业
-582671	193577348.2	299796140.5	94232247.53	根据中国证监会2012年修订的《上市公司行业分类指引》，公司所属的行业为印刷和记录媒介复制业（分类代码：C23）根据国家统计局发布的《国民经济行业分类》（2011），公司所处行业为“制造业”（行业代码：C）中“印刷和记录媒介复制业”（行业代码：C23）下属子行业“印刷业”（行业代码：C231）
5630639.37	57155725.63	44686048.7	27857320.01	信息传输、软件和信息技术服务业
5405826.51	118737783.1	340517898	204082081.8	计算机、通信和其他电子设备制造业（C39）
831590.27	109146677	99781498.1	50188542.57	C35专用设备制造业
-672351.16	42337946.82	84599257.35	47821905.33	C41制造业
5419533.73	135593292.8	255303471.3	143879255.5	A01 农业
7065533.47	291385207.3	343098665.3	76039457.63	F52零售业
22821814.48	168313496.9	152746899.5	104930748.7	F51 批发和零售业
323388.76	49567941.06	41395039.1	22652395.08	零售业（《上市公司行业分类指引（2012年修订）》）（分类代码F52）。
38020260.01	159497720.9	354118215.7	275536678.7	C13农副食品加工业
9777901.46	54341380.39	68429018.22	52701944.22	通用设备制造业
-229268.37	17856835.03	29118991.86	25128166.17	化学原料和化学制品制造业（C26）
12927917.77	46289748.24	112942383.7	63481168.3	化学原料和化学制品制造业 C26
22320659.28	122027150.9	181435985.7	155618234.2	通用设备制造业
62602159.32	132075466.7	553462742.2	269796063.3	互联网和相关服务
8110344.14	421781094.1	344606921.3	225911202.7	农副食品加工业（C13）
-1106750.86	4514753.59	13582352.21	13465094.24	R86 广播、电视、电影和影视录音制作业
-257738.96		13706662.76	9243082.04	软件技术信息服务业
15503876.57	186425846.1	237936195	171498099.9	C4350
				专业技术服务业（M74）
3229911.41	17477990.91	44305385.3	13298966.35	废弃资源综合利用业（行业代码：C42）
-4482547.63	1255242.32	139814205.2	112994043.1	根据中国证监会发布的《上市公司行业分类指引（2012年修订）》分类为“医药制造业（C27）”；根据《国民经济行业分类（GB/T4754-2011）》，公司所属行业为“生物药品制造（C2760）”。
4111104.12	10863460.49	13399535.39	9825152.39	M73研究与实验发展
1330167.85	27178488.04	75347559.99	52722458.07	医药制造业
10428540.34	108281832.7	154006769.8	17387239.17	C2661化学试剂和助剂制造
2828945.13	43505980.37	20079948.98	16958800.73	I65软件和信息技术服务业（2012年《上市公司行业分类指引》）、I65软件和信息技术服务业（GB/T4754-2011《国民经济行业分类》）
1637799.79	124762358.1	100050321.4	39088407.74	批发业
55590835.62	142654742.1	180659937.6	129213438.3	软件和信息技术服务业（I65）
457628.08	76128902.48	32975121.49	9347567.91	C39 计算机、通信和其他电子设备制造业
2766897.37	77153429.41	256248623.5	151717840.6	专用设备制造业（C35）
-12493828.82	487211471.5	181802471.9	18854401.69	C25 石油加工、炼焦和核燃料加工业
4959010.77	34810593.89	39762582.17	15862619.43	按照中国证监会发布的《上市公司行业分类指引》（2012年修订），公司所处大行业为C类：制造业，细分类别为：医药制造业（C27）；根据我国《国民经济行业分类》国家标准（GB/T4754-2011），公司属于制造业（C）内医药制造业（C27）下的生物药品制造（C2760）
-6646661.63	3703648.06	20183291.68	9419985.23	根据证监会颁布的《上市公司行业分类指引》（2012年修订版）规定，公司所处行业为软件和信息技术服务业（编码为I65）。根据《国民经济行业分类》（GB/T4754-2011），公司所处行业为软件和信息技术服务业（编码为I65）
12208273.55	119295410	118565327.1	36519491.21	C29橡胶和塑料制品业、C30 非金属矿物制品业
-773176.26	7929458.77	13286766.77	6025240.97	商业服务业 广告业
5442676.86	43311134.22	56322104.19	41600706.57	废弃资源综合利用业
5544727.71	170611331.4	157849805.6	119921044.3	住宿和餐饮业（H）- 餐饮业（C38）
38287114.39	179433608	229783388.1	182918315	R85新闻和出版业
548313.9	41503233.24	18415673.94	10312591.43	“H住宿和餐饮业”中的“H62餐饮业”
-5304115.56	31809522.45	77434518.31	21950068.5	C20木材加工和木、竹、藤、棕、草制品业
11577578.06	271089995.7	310238416.9	108908663.3	E48 土木工程建筑业
5444678.96	144557260.3	296801016.4	219694712.3	电气机械和器材制造业
-1381152.24	49315449.62	57757922.01	18754568.6	“C27医药制造业”之“2770卫生材料及医药用品制造”
11212617.22	47565274.02	153161243.3	58795345.14	农业
428514.6	88054795.18	30549314.58	7516064.94	软件和信息技术服务业
1922086.53	72104818.27	95480327.68	55259046.8	光电子器件及其他电子器件制造
2491512.18	36903321.26	21479136.83	14713951.61	“根据《上市公司分类指引》，公司属于C类制造业第29“橡胶和塑料制品业”，行业代码为C29；根据我国《国民经济行业分类》国家标准（GB/T4754-2011），公司属于“通用设备制造业”中的机械治疗及病房护理设备制造业，行业代码为C3585。
408878.83	45306244.67	41897200.78	33301072.18	有色金属冶炼和压延加工业C32
7863807.88	52381214.32	56644160.51	23167196.41	I65-软件和信息技术服务业
20188709.3	486979397.5	436279770	279795676.9	计算机、通信和其他电子设备制造业
377087.34	40053421.59	49647038.93	9651194.32	轻工制造业（行业代码：C23)
2964886.28	87707782.04	58765300.72	14911208.61	C3421-金属切削机床制造（国民经济行业分类标准（GB/T4754-2011）；C34-通用设备制造业（《上市公司行业分类指引》（2012年修订））
5653169.51	71097149.56	82057754.14	34741986.37	C27医药制造业（根据中国证监会发布的《上市公司行业分类指引（2012年修订）》）
2789665.68	62636290.66	98294285.59	65843804.51	电气机械和器材制造业
64190.98	13028680.7	17450544.96	6217282.45	C26 化学原料及化学制品制造业
14350501.48	98318917.66	128943854.6	69617262.53	C35、C38
29810758.44	445562605.9	574773677	323938918.7	C40仪器仪表制造业-C4041光学仪器制造
2196659.19	41639388.31	52983274.34	14052919.76	建筑装饰和其他建筑业（分类代码：E50）
9666977.58	91829426.69	72322273.04	49999323.11	化工原料及化学制品制造业
11222284.74	50595019.53	66044046.45	40121354.37	计算机、通信和其他电子设备制造业
5930262.42	101954924.8	147615361	38965814.6	C35专用设备制造业
14671987.95	197677749.8	281096268.6	66959434.83	C17纺织业
6078802.59	20648675.86	36596870.82	27847282.32	医药制造业
6195103.28	112425442.7	191785242.5	43507076.63	C35 专用设备制造业
3463180.06	16042585.17	32307717.37	29241802.6	软件和信息技术服务业
15645256.01	72714538.93	234092891.9	132119507.4	香料、香精制造
-218647.17	94437130.7	97362324.27	44168535.93	废弃资源综合利用业（C42）
1920281.52	28974540.01	41394286.77	26054277.72	c35专业设备制造业
2727284.43	15849868.48	52474086.72	49150581.94	C27医药制造业
5315096.86	65583050.55	81288786.77	42796104.1	C38 电气机械和器材制造业
1864582.18	20325030.61	16811945.61	13265018.56	I65 软件和信息技术服务业
7716246.53	25608516.84	24183257.39	17770549.35	软件和信息技术服务业（I65）
8021948.15	77194743.42	85171951.21	31116494.65	建筑业
53308604.76	76076747.3	723099363.8	484152143.8	J金融业—J66货币金融服务（行业代码“J66”）
23939300.8	354357637.8	403372330.8	214613064.5	橡胶和塑料制品业（C29）
30358496.46	886782799.7	702216939.2	104906080.1	建筑装饰和其他建筑业
1219833.44	4804364.61	5562610.25	5152568.48	I64互联网和相关服务业
1713429.12	58544306.41	43982319.29	15847563.26	C35 专用设备制造业
1250219.17	108108876.3	106768661.9	36622758.12	橡胶和塑料制品业
2021495.9	69201333.41	129915299.5	80748612.23	有色金属冶炼和压延加工业
2911805.87	18536946.46	21783090.04	16148687.92	专用设备制造业
2898421.26	63021086.79	78917039.45	27948810.64	C34通用设备制造业
4433120.77	61575600.06	79170136.92	54060413.23	软件和信息技术服务业
4255723.09	178629422.1	62748914.15	19843823.79	零售业
80557105.21	284557483.1	363391156.4	166287536.3	D45燃气生产和供应业
231802.99	17301093.52	14239562.26	11808184.34	I65 软件和信息技术服务业
2347735.51	57337742.94	34027194.61	24133450.27	软件和信息技术服务业（I65）
7246395.92	95763315.15	83659480.95	26607211.84	汽车制造业
-1035413.2	70819846.14	26720723.24	3872545.8	G54道路运输业
191927.11	7210164.49	12620086.68	10246985.89	信息传输、软件和信息技术服务业
2085688.23	41537710.13	74144105.42	34618985.54	建筑装饰和其他建筑业；租赁业
1750272.93	27472329.35	62912286.07	16884885.54	软件和信息技术服务业（I65）
9320273.71	70489835.42	70744786.63	52295071.37	根据中国证监会发布的《上市公司行业分类指引》（2012年修订）规定，公司属于软件和信息技术服务业（I65）
3397246.8	69577460.01	100098576.1	53421329.57	软件和信息技术服务
494721.54	19559434.27	17353702.41	11061543.89	C33：金属制品业
9944516.46	28335821.27	20529531.98	16076163.35	计算机、通信和其他电子设备制造业（C39）——其他电子设备制造（C3990）
12673805.87	149560032.6	255667899.1	115257106.6	根据证监会发布的《上市公司行业分类指引》（2012年修订）规定，公司所处行业为专用设备制造业（C35）
3573243.77	12923885.09	17391943.63	13028708.59	信息传输、软件和信息技术服务业
4598725.05	26667604	29418803.65	26579780.86	卫生和社会工作-Q83卫生
3098087.03	13154833.84	21515581.6	20604559.08	信息传输、软件和信息技术服务业（I65）
2884330.08	46075749.86	17841219.68		根据证监会发布的《上市公司行业分类指引》（2012年修订），公司所处行业属于互联网和相关服务业（I64）；根据《国民经济行业分类》（GB/T 4754-2011），公司所处行业为互联网信息服务业（I6420）
510366.29	7011729.02	14875321.58	11263633.27	根据国家统计局发布的《国民经济行业分类》（GB\T4754-2011），公司所处的行业属于“铁路、船舶、航空航天和其他运输设备制造业（C37）”中的“航标器材及其他相关装置制造（C3739）”。根据中国证监会发布的《上市公司行业分类指引》(2012年修订），公司所处的行业属于铁路、船舶、航空航天和其他运输设备制造业（C37）。
5349441.37	66350583.03	73760072.23	14710321.68	电气机械和器材制造业
2034421.45	34157489.92	47226719.26	22948153.06	I65软件和信息技术服务业
793397.51	68373294.62	195302181.9	115698879.9	C36 汽车制造业
15717066.21	145006268.5	83907975.24	65372161.2	C26-化学原料和化学制品制造业
758390.08	31224176.18	24885065.02	15829067.73	有色金属冶炼和压延加工业
2525344.12	74858824.91	146223651.6	36976305.24	C29-橡胶和塑料制品业
54209544.79	1283876944	2114118437	1005168612	C30 非金属矿物制品业
440504.26	25724803.94	36425725.19	10079648.95	通用设备制造业
927945.76	40172101.38	48511381.49	29962144.15	制造业--非金属矿物制品业
10779236.37	484431984.9	533357570.3	207208611.2	医药制造业
8367557.86	91486140.86	51991742.14	15490731.41	商务服务业，分类代码为L72
11100613.97	65535505.82	104282421	98231818.97	C27医药制造业
32411380.64	535663993.7	498460959.7	217486854.7	畜牧业（A03）
3762400.77	87201317.14	76820343.34	19470645.34	C38 电气机械及器材制造业
19158332.36	83568165.25	135706873.4	73581037.4	畜牧业（分类代码：A03）
2106570.24	15539601.15	50939511.73	21515114.49	广播、电视、电影和影视录音制作业
1469472.04	54917129.08	9948182.89	6565456.66	G58装卸搬运和运输代理业
34840758.15	127473782	137234188.7	88702948.99	I65 软件和信息技术服务业
79947546.43	639028259.3	1002511668	420283103.2	园林工程施工属于“土木工程建筑业”（E48）；园林景观设计属于“专业技术服务业”（M74）；苗木种植属于“农业”（A01）和“林业”（A02）。
-17598403.29	15081858.84	123027579.1	24299915.35	电器机械和器材制造业
12921380.95	58433219.7	47626216.13	27506985.16	保险业
8440856.02	15247664.72	127632988.9	56047056.54	农业板块的水果种植业
17448982.85	193935387.4	167081313.4	80962896.08	C42 废弃资源综合利用业
1173574.1	17233915.56	21853778.2	15693261.67	软件和信息技术服务业（I65）
10564952.32	130132751.2	402309086.3	268035872.7	G55 水上运输业
1339062.87	8017100.54	5360539.76	4606407.14	信息传输、软件和信息技术服务业中的软件开发和信息技术服务业
3978366.17	37995053.82	31637882.09	16476613.13	（M75）科技推广和应用服务业
1798850.49	20732147	29103356.32	26333786.34	C34通用设备制造业
3351648.03	134629046	195695230.2	33259787.08	制造业
5533876.23	10824695.51	17261386.95	13108996.65	软件和信息技术服务业
40392494.23	1057666659	831023219.7	288832893.4	计算机、通信和其他电子设备制造业
-1923700.34	74050894.13	98734062.99	45747014.61	C14食品制造业
9231902.7	112277264	121119720.1	49596071.69	肉牛养殖属于畜牧业（行业代码：A03），屠宰加工属于农副食品加工业（行业代码：C13）
4368105.92	172501261.8	104102322.1	44273539.92	橡胶和塑料制品业C29
12222106.11	1944654128	720378397.8	190462202.8	房屋建筑业E47
78842131.67	975799984.4	1124021088	428923543.2	汽车制造业（C36）
3734255.01	212574555.4	242771977.5	68328867.21	C26化学原料和化学制品制造业
15012174.01	76124033.32	89443603.36	75225973	通用设备制造业
10079031.77	256763169.6	275788241.9	97154266.67	39 计算机、通信和其他电子设备制造业
473014.48	39987956.26	53725184.64	10137460.46	化学原料和化学制品制造业
238777003.4	1077729410	1270080084	773706251.5	医药制造业（C27）
				
-25006582.27	7718391.06	123403714.4	38548119.7	其他制造业（C41）
3138596.68	93238680	92561395.12	40849492.43	电气机械和器材制造业
15029344.86	165616756.2	94196251.65	73743298.5	专用设备制造业
959841.55	12591099.84	13428505.05	10641498.47	土木工程建筑业
445274.47	15820653.13	38791473.73	21057617.89	通用设备制造业（分类代码：C34）
7304152.1	10014047.01	107579652.4	73848064.85	J66货币金融服务业
2391813.84	22003870.38	23716048.12	21789924.7	C37铁路、船舶、航空航天和其他运输设备制造业与C43金属制品、机械和设备修理业
424409760	939001787.6	4715922814	2210406671	其他金融业（J69）
245547.2	30941692.66	40011040.72	11620142.25	C33 金属制品业【根据中国证监会发布的《上市公司行业分类指引》(2012 年修订)】；C3391 锻件及粉末冶金制品制造【根据《国民经济行业分类》（GB T4754-201108）】
15733781.33	34287861.3	59864134.27	37204032.76	I65 软件和信息技术服务业
1005444.36	70827611.17	40381628.55	22660049.96	I6520信息系统集成服务业
711481.48	31149787.7	21869248.12	10533696.21	科学研究和技术服务业（M）——专业技术服务业（M74）
3926856.72	88736312.52	38944125.59	13280816.4	C制造业（C26化学原料和化学制品制造业）
13590984.63	83369572.59	97091556.31	16888299.08	C27 医药制造业
3079586.71	62848501.05	139922308.5	82407537.39	非金属矿物制品制造业
2899431.25	73261446.05	54079277.41	39970806.1	专用设备制造业
16754912.55	218658437.5	230776351.4	134557527.5	C30-非金属矿物制品业
1998981.76	67356398.5	144355503.1	59812888.11	G54 道路运输业和G60 邮政业
243199.81	79039390.44	57559297.09	22419670.48	C26化学材料和化学制品制造业
11094341.65	411580376.9	312608299.4	154581218	木材加工和木、竹、藤、棕、草制品业（C20）
9462567.21	135628465.5	134267861	29410667.91	汽车制造业
10912066.4	58803011.15	48960412.72	32370381.03	专用设备制造
154082.26	37430857.99	53423013.78	30328342.56	029橡胶和塑料制品业、035专用设备制造业
32318494.75	232902635.6	317563198.3		E建筑类
467970.79	49394872.45	156351819.2	72841756.07	C30——制造业中的非金属矿物制品业
13445154.8	113870702.7	94227937.49	27763140.19	根据中国证监会发布的《上市公司行业分类指引》（2012年修订），公司属于汽车制造业（C36）；根据《国民经济行业分类》（GB T4754－2011），公司儿童安全座椅的制造和销售属汽车零件及配件制造行业，行业代码为3660
6756198.89	107119575.3	71298145.69	35123649.24	电气机械和器材制造业
26698275.65	117595896	211896559.8	160304588.7	C39 计算机、通信和其他电子设备制造业
10125183.21	30992184.32	48376851.9	38553216.13	C40仪器仪表制造业
151230.43	30016803.38	26096318.98	6498729.79	塑料制品业
1003911.89	9101414	35224531.31	34163446.16	农业
648324.33	15355336.44	14844149.29	10513398.51	信息传播服务业I65
2366399.74	15384782.02	18590722.87	14989174.14	计算机、通信和其他电子设备制造业
-12060410.89	41361378.83	63392164.94	19066504.94	C33金属制品业和C35专用设备制造业
413401.93	17962246.29	22056397.04	14842691.17	其他专用设备制造
42501751.41	484408325.7	657443464.5	194161553.2	建筑业中“土木工程建筑业”（E48）中的“其他土木工程建筑”（E4890）和“专业技术服务业”（M74）中的“工程管理服务”（M7481）
3034508.98	660756362.8	761780661.4	288540182.8	D 电力、热力、燃气及水生产和供应业
1390928.25	6754420.85	9734641.27	8619741.25	C30非金属矿物制品业
425393.21	9373098.02	15358514.4	10079631.59	M74专业技术服务业
866185.93	58281479.14	59482492.87	11413360.53	C17纺织业
7802280.8	81346662.16	77297836.27	24438197.76	公司属于“C 制造业”中的“24文教、工美、体育和娱乐用品制造业”中的“2450 玩具制造”
3557165.7	53567759.9	55902782.67	25319727.89	C35专用设备制造业
1738885.59	23774095.58	20120384.3	18071760.31	燃气生产和供应业
2778405.67	18354361	11896940.63	7189442.96	互联网和相关服务业（I64）
-949985.58	20953891.08	74762674.89	49465835.54	医药制造业
-98276.04	19763715.42	17424774.19	14795378.41	软件和信息技术服务业
3672366.88	84435993.98	73384691.56	35938258	M科学研究和技术服务业
9491800.52	80801619.02	202921449	109117181.4	C34 通用设备制造业
178790.75	21142006.16	26510832.94	22011654.86	F51批发业（2012年《上市公司行业分类指引》）、F51批发业（GB/T 4754-2011《国民经济行业分类》）
6246173.81	198674107.2	76635741.73	16365223.88	有色金属冶炼和压延加工业
1067356.41	37259682.92	85721734.39	26633356.96	C33 金属制品业
3582358.78	61541996.12	26300386.53	9429474.82	计算机、通信和其他电子设备制造业（C39）。
